id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
33,DANIWOODLS,2,0,0,first_order,0.004317332154950192,0.0010890960693359375,24,0.0001854564743446272,0.0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,DANWOODLS,2,0,0,first_order,103.9178179988962,4.410743713378906e-5,1,1.2503644008069043e-6,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,DENSCHNA,2,0,0,first_order,2.648420380202642e-13,0.0011191368103027344,16,1.343738733880629e-6,0.0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,DENSCHNB,2,0,0,first_order,4.5853331778100695e-12,0.0008449554443359375,12,4.321502330464494e-6,0.0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,DENSCHNC,2,0,0,first_order,1.4502311146741932e-7,0.0009942054748535156,24,0.0007548865430345965,0.0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,DENSCHND,3,0,0,user,39.173020203388795,0.0019211769104003906,26,86.24408153528444,0.0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,DENSCHNE,3,0,0,first_order,4.569420218101861e-12,0.00886988639831543,122,4.275232022060415e-6,0.0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,DENSCHNF,2,0,0,first_order,1.100156477576013e-9,0.0007691383361816406,18,0.000569489937779422,0.0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,DEVGLA1,4,0,0,max_eval,3985.385541693626,0.08405184745788574,552,821.6316685061807,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,DEVGLA2,5,0,0,user,1424.4719272627735,0.013015985488891602,72,9112.29834102051,0.0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,DIAMON2DLS,66,0,0,first_order,9397.230478840433,9.24084186553955,182,90.65499939363487,0.0,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,DIAMON3DLS,99,0,0,max_time,8265.706508661844,10.049314975738525,178,1002.1059248971741,0.0,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,DJTL,2,0,0,user,-8865.203114138425,0.005759000778198242,120,2342.0786410135725,0.0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
